Nama Perusahaan/Nama Pengusaha,Usaha /Produk Utama,Total Aset (Rp. Juta),Penjualan Rata-rata Per Tahun (Rp.Juta),Jumlah Tenaga Kerja,Tahun Survey,Onclick,Sektor
 Sumber Rezeki,Dagang Krey,"44,69",165,2,2008,?pm=FX3KSodX2Cy80rg7IXv/LQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Nizmah Lamp,Dagang Lampu,40,156,1,2008,?pm=NdN4b6jW0jNhJhShv1i1iw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bali Amanah,Dagang Lampu,56,882,4,2008,?pm=GH6Rb868tOqbs/KRytGceg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Millena,Dagang Pakaian,20,192,2,2008,?pm=docyLy352EPmSDbW0mMxzA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Ris Nadi,Dagang Barang Kerajinan,52,81,1,2008,?pm=jdnczqngvLCTsIK6gTHLjg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Tedung Bali,Dagang Tedung,"22,5",18,1,2008,?pm=teA2KUevPWBKr6HM21YI2A==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Pakaian Ibu Murni,Dagang Pakaian,28,120,1,2008,?pm=aiBChT+r6ctbqiP6wlLupA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Cafetaria Fakultas Ekonomi UNUD,Dagang Makanan dan Minuman,46,222,6,2008,?pm=aZnp5L55yMy+4tFDJfxRCQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Artha,Dagang Sembako,164,"177,5",1,2008,?pm=tmTi8wV3mzaVQYLz/2pbQA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Dagang Pakaian Bella,Dagang Pakaian,"16,6","89,5",1,2008,?pm=O5jAnyasmn2NO5BrmkNTFA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Bu Gama,Dagang Makanan dan Minuman,"54,53","55,5",1,2008,?pm=LuguQ+Hv58FJeYterzLIkw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 UD Paramita,Dagang ATK,"48,5",70,1,2008,?pm=BlQF/7neDW7UJ/nB66Wlng==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Bu Lili,Dagang Makanan dan Minuman,27,"82,5",1,2008,?pm=vJRJ+wfC84J0eBKQ7RvFMw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Putri Seluler,Bensin Solar,"160,5",18,3,2012,?pm=koVm0wyl9I1QPK+wnwxlkA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Adi Jaya,Bensin Dan Solar,"241,1","9,6",1,2012,?pm=k60x1tslYJz9aCxA0PiXpw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Bensin Putra,Bensin Dan Solar,"103,5","7,2",1,2012,?pm=9M1cAHO1pje4sF0BfoEBcw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Rafina,Solar Dan Bensin,115,18,1,2012,?pm=7e6o5shv9ufCzVkg1QPOvg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Marimoi,Sembako,45,128,1,2013,?pm=4Cy3klpX98ebSWt31JPuOQ==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Sabar,Dagang Makan dan Minuman,39,216,1,2008,?pm=JwaEXPCjtFGUe4dj2YTobQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Dupa Radig,Dagang Dagang Perlengkapan Sembahyang,"6,05",102,1,2008,?pm=fmLfFhDmDpCMEy/USMk/rA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Cafe Pandawa,Dagang Pasir,520,2.640,11,2008,?pm=j7Z6VYTU1rEmkW4BYdGVgg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Candri,Dagang Perlengkapan Sembahyang,"22,2",50,5,2008,?pm=aZRTHFg1rcS4AM0js4LZ/Q==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Dagang Buah Made Suadi,Dagang Perlengkapan Sembahyang,10,102,1,2008,?pm=uBusjZXh81Lp9cZVg1L+Fg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Aloha,Dagang Perlengkapan Sembahyang,"35,5",60,2,2008,?pm=i/RzrIdncgyl4jqp6j2J3g==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Abadi Collection,Dagang Alas Kaki,372,292,1,2008,?pm=vEN2DgulwW8cSXf4CeiDiQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Sandra Tas,Dagang Tas dan Sepatu,434,29,2,2008,?pm=ScTV5YScLEazcC3KCCmhCg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 USAHA KELONTONG,KELONTONG,25,70,1,2012,?pm=faD4nWFLmZ9TJJYOZdrjgQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 TOKO BANGUNAN,TOKO BANGUNAN,360,148,1,2012,?pm=VZ9zPaNx6+rfgwEt6f/wUA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 USAHA KELONTONG,KELONTONG,177,260,1,2012,?pm=2c4TSZRjNWn8mnYDg1XbUw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 USAHA KELONTONG,KOSMETIK,31,17,1,2012,?pm=1ZHZ4j1+FOsxxCkscAlHmQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 PEDAGANG GAS LPG,Penjual Gas,16,101,2,2012,?pm=1lrNHoitsPTxJljFjOWoVg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 USAHA KELONTONG,KELONTONG,25,10,2,2011,?pm=v5dwo+VtNqkxVbNDtpAdqA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Klontong Katirin,Toko Klontong,215,"903,67",2,2011,?pm=WRR7Dc56Ey+V3dNFfMxbCQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Klontong Atta,Toko Klontong,217,"903,67",2,2011,?pm=Z+bpKenl45rNiHWdYYObKw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Depot Jamu Solihin,Depot Jamu,35,144,2,2011,?pm=0ImnDxfgcK8rqyucAKCUEQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Baju Sri,Toko Pakaian,"36,5",240,2,2011,?pm=GyRzm50aN6Fo0W3O8kcC/g==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Dagang Sayuran Topik,Dagang Sayuran,265,"145,23",2,2011,?pm=bjsn7eI18qn6ccLWJjaC1g==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Rizki,Warung,"19,7",72,1,2010,?pm=6vMXJjulWQaqYJXlsYi/fw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Lontar Jaya Ban,Dagang Ban Mobil,22,222,2,2008,?pm=ohMxQn5tayC8/t8wkX2cRw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 LG Ban,Dagang Ban dan Velg Mobil,120,"22,66",3,2008,?pm=p77pvBCCQmm2NxgZG3DCLA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Tuti,Dagang makanan ringan,8,35,2,2008,?pm=w1Nvh55ozj4F+BPvQEasfA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bubur Ayam Kholid,Dagang Bubur Ayam,7,"18,33",2,2008,?pm=PDNBCnIN/xsi6solDYBOfw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Onggo,Dagang makanan dan minuman,"35,2","26,2",2,2008,?pm=3ZVfGnMDbmuCsMobQd9bzw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios DJ Celullar,Dagang Voucher HP,110,45,2,2008,?pm=V6aUbEqBxr2jY8wAxTs7nQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 RM Ayam Kremes,Dagang ayam goreng,"25,6",108,2,2008,?pm=9LaBqjwlFeywM/mCeWYMpw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 RM Gado-gado,Dagang gado-gado dan soto,5,60,1,2008,?pm=9QI8MwP09Y8OmjVGPIK1JA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Aneka Bumbu,Dagang bumbu masakan,"22,5",132,1,2008,?pm=SDHFj2x+z9tV8EkMwhPM4g==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Blue Corner,Dagang Pelumas dan jasa bengkel,"355,87","27,75",4,2008,?pm=tiJWpitW9R5eJAVZPjTzSw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Nana,Dagang barang kelontong,207,"58,75",2,2008,?pm=E5OeNdC8kq2AKSuZIobVwQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Tambak Hijau Caf,Restoran / Caf,364,52,5,2011,?pm=UcM5I+kI9lYuKdgUDb9oMg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Agung Dian Egg Painting,Dagang Papan Nama,"316,25","37,5",4,2008,?pm=2qGL2C740WaVMJhqkjEIuw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Sri Rezeki,Dagang Krey,"33,4","172,8",2,2008,?pm=o+JmpxC9oWDSKkO0AF0fwg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Made Bantar Wood Carving and Antiques,Dagang Barang Kerajinan,48,155,2,2008,?pm=wu/aZzp52DNr8qzXdy0c4A==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Zambu Plash,Dagang Tas,88,1.200,2,2008,?pm=dwkW9a4LDU5lPlPZ9znE7w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Rizki Via,Dagang Patung,52,780,6,2008,?pm=owegmqC5UGM0uYP+zO1dTQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Febry Shop,Dagang Kap Lampu,12,190,2,2008,?pm=rmFNPk+niD4D3FYz05Az8A==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Clarissa Art,Dagang Lukisan,"26,5",143,4,2008,?pm=zujMVgMvCVmKOzfmHuTMXw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Chevio Artshop,Dagang Papan Nama,17,"96,5",1,2008,?pm=bD1oYCuJHinoCs8gQB3bQw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Eling Shop,Dagang Mozaik,20,275,3,2008,?pm=89Z2M4oHlPcEiJkVlFWZaw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Virani Artshop,Dagang Patung,22,170,2,2008,?pm=+e7xop3cpbMsd49z0XV41A==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 ASSESORIS HP,Assesoris ,23,"43,2",2,2011,?pm=KHV1z3kordr5ZUQwEyscWw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 PERBENGKELAN SUJAI,Perbengkelan,"46,5",216,2,2011,?pm=1VEJIA4AK1RPuRUEr1mT1A==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 AGRA,Pedagang Baso,50,"57,6",2,2011,?pm=jndrTHCDJT272Kso0smelg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 LAEM FASHION,Dagang Pakaian,21,60,1,2011,?pm=FFssYyvIIqSoO1cBE32YpA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WAWAN SEMBAKO,Sembako,10,"49,2",1,2011,?pm=U4io6d6GPaJYFZFPQ/wjmQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 TEKSTIL KAIN,Dagang Pakaian,25,60,1,2011,?pm=jJDCLkQNjF49a9v+Sko+iA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WARUNG NASI IPAH,Warung Nasi,14,144,2,2011,?pm=LZXJ7kKLbhEztMIr5BvbVQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WARUNG MANDIRI,SEMBAKO,"12,2",27,1,2011,?pm=e2vS6FBIRJkRorS7TYpRww==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 BERAS RIZKI,BERAS,178,620,1,2011,?pm=WTame15RXmZ11BSaCQ39hw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 RM Christina,Restoran,62,79,3,2011,?pm=c2/2vhp7jmY5WRp3XnR67A==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Usaha Penjualan Bensin,Perdagangan,"53,5",48,2,2011,?pm=gMySI18jhxydsx8i36G4cg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Robinson,Jasa,37,64,2,2011,?pm=mhcfpRWIVL4CMVhsP9yszw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Samuel,Perdagangan,"21,75","337,5",1,2011,?pm=JVI1wtAGnGd6hi9+FDuHbQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Naomi Ferdinandus,Pedagang Ikan,"101,5","133,75",1,2011,?pm=sxlmHvqqOjJqks9Dr0JlTw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Elidarni,Kelontong,"195,7",36,1,2010,?pm=yQ6IVfxAkoSnePalcXLGXQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Kelontong Dasori,Dagang Kelontong,207,"258,02",2,2011,?pm=YcnqcTX19NJwUnZtlMuWCA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Klontong Yulina,Toko Klontong,"257,5","243,01",4,2011,?pm=JDk9QzhuvabI/hol41v0aA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Counter Pulsa Sulpiah,Counter Pulsa,"198,5","204,12",2,2011,?pm=JmJSMoS1+MzYNthaEhUZTQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Klontong Astuti,Toko Klontong,204,"226,8",2,2011,?pm=D5825PQuvmVA3iLPi6RO1Q==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Anes Bunga,Pot Bunga,62,64,3,2013,?pm=gxKWqwyl302wz7sLJdy1hQ==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Wahyu Motor,Bengkel,57,87,2,2013,?pm=+bRMa0DjKRzWWAzNQZcyhw==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Sepatu Marlinda,Toko Sepatu,33,130,2,2013,?pm=rXi7uO/yHbK4YwdFLMBmVg==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Kelontong,Warung Kelontong,31,165,2,2013,?pm=edSPRfqgAxM8EUxINYERHw==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Sudjadi,Warung Kelontong,73,175,2,2013,?pm=lFz5FARWIU2gUzKVq4QmfQ==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Oleh-oleh,Dagang Patung,26,155,2,2008,?pm=FfJSiXvuJ2zLWLXQGXjKaA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 -,Dagang Strawberry dan Tanaman Hias,"162,6",12,4,2008,?pm=mY3TOKovxDRi4ONlyYgEGw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Mutiara Hijau,Dagang Enceng Gondok,"144,5",0,50,2008,?pm=TcLleHo9l//xQAKL5T9JMQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Hamas,Dagang  Makanan Ternak dan Obat-obatan Ternak,178,0,2,2008,?pm=+2J13wfh4FIDz5BEYSoHXQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Padil Ceramics Industry Indonesia,Dagang Genteng,5.208,"412,5",10,2008,?pm=rkKCUDrV3jA1szwRslklaA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bursa Jas,Dagang jas dan dasi,"56,5","24,5",1,2008,?pm=nQrmWEVMJQqhc8zYqx4FYA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Kopiah Ikan Mas,Dagang Kopiah,"3,5","46,5",2,2008,?pm=tDj+sblpbsoTXQFJOhwf9A==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Basnah,Dagang Baju,16,181,1,2008,?pm=fMwaLaeINBHqcfXGPbxQSQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Athaillah ,Dagang Pakaian Jadi,6,145,1,2008,?pm=2KFm3xHeFf64m9YyFRn+gQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Kopiah Berlian,Dagang Kopiah,23,50,2,2008,?pm=/akj+sIrMvaI1OmwPC+lvQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Kopiah Anshori,Dagang Kopiah,19,38,3,2008,?pm=yFlscHMtltXeVOjIkh5rRw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 -,Dagang  Telur Asin dan Rengginan,181,0,3,2008,?pm=kJ2vlco8UpsEOg1uAWMyxw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Sayuran,Dagang Sayuran,7,"43,8",1,2010,?pm=BUk8lHcAQkzuhCFbV1t2ng==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Aksesoris,Jual Aksesoris,"13,8",66,1,2010,?pm=ajcmlcEd4eOAh+TZZVcm7g==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Peralatan Rumah Tangga,Jual Peralatan Rumah Tangga,19,54,1,2010,?pm=4LRsFohVN7jFsZbQRtGfAg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Jilbab,Dagang Jilbab,80,411,2,2010,?pm=ubrljQBNU2EfsPgfsVt5cg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Dagang Ikan,Dagang Ikan,"1,5",201,1,2010,?pm=mThCtpx97KnuiRt0tdnrgg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Pedagang Sayur Keliling,Dagang Sayur,"0,8",72,1,2010,?pm=CRkevRTWeam6Pr/Gne3ymA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Sayuran,Dagang Sayuran,"7,7",108,1,2010,?pm=JPy7jX3lsTe2WgX78gpXxA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Cabe,Dagang Cabe,21,384,1,2010,?pm=dyFmHH3BnssepXHwNojRXw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Tempe Pak Waris,Dagang Tempe,31,132,4,2010,?pm=5wcRxMy1I0iiMihgXfBCyw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Sembako Mahmud,Dagang Sembako,17,540,1,2010,?pm=H+WfARCv/6/s1wUZLZHXVw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Pakaian Mb Nur,Jual Pakaian,21,225,1,2010,?pm=60X88HerEzVzfOnVl+UH5Q==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Steam Motor,Steam Motor,8,60,5,2010,?pm=2KyDLzknXs0ECKCFe51Jzg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
